release_date,title,website_title,cleaned_website_title,final_title
1988-11-23,they_live,they_live,they_live,they_live
1963-06-20,the_great_escape,the_great_escape,the_great_escape,the_great_escape
2004-04-23,what_the__do_we_know,what_the__do_we_know,what_the__do_we_know,what_the__do_we_know
2013-02-28,the_last_exorcism_part_ii,the_last_exorcism_part_ii,the_last_exorcism_part_ii,the_last_exorcism_part_ii
2014-06-05,boyhood,boyhood,boyhood,boyhood
2006-07-27,scoop,scoop,scoop,scoop
2001-11-16,the_wash,https://www.rottentomatoes.com/m/the_wash,wash,wash
2000-03-01,3_strikes,3_strikes,3_strikes,3_strikes
2003-01-17,the_cooler,https://www.rottentomatoes.com/m/the_cooler,cooler,cooler
1961-01-01,the_misfits,https://www.rottentomatoes.com/m/the_misfits,misfits,misfits
2006-02-12,the_night_listener,the_night_listener,the_night_listener,the_night_listener
1995-02-03,the_jerky_boys,https://www.rottentomatoes.com/m/the_jerky_boys,jerky_boys,https://www.rottentomatoes.com/m/jerky_boys
2014-04-17,a_haunted_house_2,a_haunted_house_2,a_haunted_house_2,a_haunted_house_2
2002-10-11,the_rules_of_attraction,https://www.rottentomatoes.com/m/the_rules_of_attraction,rules_of_attraction,rules_of_attraction
1969-12-18,topaz,topaz,topaz,topaz
2006-11-17,lets_go_to_prison,lets_go_to_prison,lets_go_to_prison,lets_go_to_prison
1995-12-09,four_rooms,four_rooms,four_rooms,four_rooms
2002-01-11,secretary,secretary,secretary,secretary
2003-04-23,the_real_cancun,https://www.rottentomatoes.com/m/the_real_cancun,real_cancun,real_cancun
1988-12-21,talk_radio,talk_radio,talk_radio,talk_radio
1996-01-31,waiting_for_guffman,waiting_for_guffman,waiting_for_guffman,waiting_for_guffman
1999-09-10,love_stinks,love_stinks,love_stinks,love_stinks
2007-02-09,you_kill_me,https://www.rottentomatoes.com/m/you_kill_me,1178913-1178913-you_kill_me,1178913-1178913-you_kill_me
2005-01-23,thumbsucker,thumbsucker,thumbsucker,thumbsucker
2011-08-19,red_state,red_state,red_state,red_state
2005-01-25,mirrormask,mirrormask,mirrormask,mirrormask
2011-09-16,samsara,https://www.rottentomatoes.com/m/samsara,samsara_2012,samsara_2012
1987-03-01,the_barbarians,https://www.rottentomatoes.com/m/the_barbarians,barbarians,https://www.rottentomatoes.com/m/barbarians
2011-06-17,the_art_of_getting_by,the_art_of_getting_by,the_art_of_getting_by,the_art_of_getting_by
2015-08-28,zipper,zipper,zipper,zipper
2002-06-07,poolhall_junkies,poolhall_junkies,poolhall_junkies,poolhall_junkies
1999-04-29,the_loss_of_sexual_innocence,https://www.rottentomatoes.com/m/the_loss_of_sexual_innocence,loss_of_sexual_innocence,loss_of_sexual_innocence
2012-07-02,holy_motors,holy_motors,holy_motors,holy_motors
2014-04-11,joe,joe,joe,joe
1997-08-22,shooting_fish,shooting_fish,shooting_fish,shooting_fish
1988-03-04,prison,prison,prison,prison
2000-08-06,psycho_beach_party,psycho_beach_party,psycho_beach_party,psycho_beach_party
1999-01-01,the_big_tease,the_big_tease,the_big_tease,the_big_tease
2013-10-18,guten_tag_ramn,https://www.rottentomatoes.com/m/guten_tag_ramn,buen_dia_ramon,buen_dia_ramon
2010-09-10,trust,trust,trust,trust
2000-12-22,an_everlasting_piece,https://www.rottentomatoes.com/m/an_everlasting_piece,everlasting_piece,everlasting_piece
1998-06-24,among_giants,among_giants,among_giants,among_giants
2013-04-03,adore,adore,adore,adore
1999-07-16,the_velocity_of_gary,the_velocity_of_gary,the_velocity_of_gary,the_velocity_of_gary
2010-09-30,stake_land,stake_land,stake_land,stake_land
1997-06-20,the_last_time_i_committed_suicide,the_last_time_i_committed_suicide,the_last_time_i_committed_suicide,the_last_time_i_committed_suicide
2011-11-18,another_happy_day,another_happy_day,another_happy_day,another_happy_day
2011-04-09,a_lonely_place_to_die,https://www.rottentomatoes.com/m/a_lonely_place_to_die,a_lonely_place_to_die_2011,a_lonely_place_to_die_2011
2003-09-09,nothing,nothing,nothing,nothing
1972-11-09,1776,1776,1776,1776
2012-09-14,inescapable,inescapable,inescapable,inescapable
1930-11-15,hells_angels,hells_angels,hells_angels,hells_angels
2007-04-30,purple_violets,https://www.rottentomatoes.com/m/purple_violets,1197251-purple_violets,1197251-purple_violets
2016-04-21,the_veil,https://www.rottentomatoes.com/m/the_veil,veil,veil
2009-09-13,the_loved_ones,the_loved_ones,the_loved_ones,the_loved_ones
2012-10-27,the_helpers,the_helpers,the_helpers,the_helpers
2012-07-21,how_to_fall_in_love,how_to_fall_in_love,how_to_fall_in_love,how_to_fall_in_love
2014-02-28,the_perfect_wave,the_perfect_wave,the_perfect_wave,the_perfect_wave
1966-12-12,a_man_for_all_seasons,https://www.rottentomatoes.com/m/a_man_for_all_seasons,1013162-man_for_all_seasons,1013162-man_for_all_seasons
1976-11-01,network,network,network,network
1939-12-15,gone_with_the_wind,gone_with_the_wind,gone_with_the_wind,gone_with_the_wind
2014-07-03,desert_dancer,desert_dancer,desert_dancer,desert_dancer
1965-04-07,major_dundee,major_dundee,major_dundee,major_dundee
1950-05-17,annie_get_your_gun,annie_get_your_gun,annie_get_your_gun,annie_get_your_gun
2010-05-07,four_lions,four_lions,four_lions,four_lions
2009-09-12,defendor,defendor,defendor,defendor
1948-06-11,the_pirate,the_pirate,the_pirate,the_pirate
2009-09-11,the_good_heart,https://www.rottentomatoes.com/m/the_good_heart,good_heart,https://www.rottentomatoes.com/m/good_heart
2006-10-02,the_history_boys,https://www.rottentomatoes.com/m/the_history_boys,history_boys,history_boys
1969-05-25,midnight_cowboy,midnight_cowboy,midnight_cowboy,midnight_cowboy
1997-08-13,the_full_monty,https://www.rottentomatoes.com/m/the_full_monty,full_monty,full_monty
1980-07-02,airplane,airplane,airplane,airplane
2015-08-30,chain_of_command,chain_of_command,chain_of_command,chain_of_command
1995-04-26,friday,friday,friday,friday
1993-05-26,menace_ii_society,menace_ii_society,menace_ii_society,menace_ii_society
1987-05-01,creepshow_2,creepshow_2,creepshow_2,creepshow_2
1970-05-13,the_ballad_of_cable_hogue,https://www.rottentomatoes.com/m/the_ballad_of_cable_hogue,ballad_of_cable_hogue,ballad_of_cable_hogue
1967-12-14,in_cold_blood,in_cold_blood,in_cold_blood,in_cold_blood
1959-06-18,the_nuns_story,the_nuns_story,the_nuns_story,the_nuns_story
1966-02-23,harper,harper,harper,harper
1972-05-25,frenzy,frenzy,frenzy,frenzy
2016-02-19,the_witch,https://www.rottentomatoes.com/m/the_witch,witch,https://www.rottentomatoes.com/m/witch
1998-05-27,i_got_the_hook_up,https://www.rottentomatoes.com/m/i_got_the_hook_up,i_got_the_hookup,i_got_the_hookup
1996-08-26,shes_the_one,shes_the_one,shes_the_one,shes_the_one
1998-01-21,gods_and_monsters,gods_and_monsters,gods_and_monsters,gods_and_monsters
2008-10-16,train,https://www.rottentomatoes.com/m/train,1217546-train,1217546-train
1987-03-13,evil_dead_ii,https://www.rottentomatoes.com/m/evil_dead_ii,evil_dead_2_dead_by_dawn,evil_dead_2_dead_by_dawn
2001-06-29,pootie_tang,pootie_tang,pootie_tang,pootie_tang
2013-07-11,sharknado,sharknado,sharknado,sharknado
2006-01-01,ira__abby,https://www.rottentomatoes.com/m/ira__abby,ira_and_abby,ira_and_abby
2006-02-07,winter_passing,winter_passing,winter_passing,winter_passing
2004-01-21,debs,debs,debs,debs
2016-01-08,the_masked_saint,the_masked_saint,the_masked_saint,the_masked_saint
2008-09-27,the_betrayed,https://www.rottentomatoes.com/m/the_betrayed,betrayed,betrayed
1999-09-16,taxman,taxman,taxman,taxman
2009-04-25,213,213,213,213
2013-01-18,batman_the_dark_knight_returns_part_2,batman_the_dark_knight_returns_part_2,batman_the_dark_knight_returns_part_2,batman_the_dark_knight_returns_part_2
2015-09-04,time_to_choose,time_to_choose,time_to_choose,time_to_choose
2013-12-27,in_the_name_of_the_king_iii,https://www.rottentomatoes.com/m/in_the_name_of_the_king_iii,in_the_name_of_the_king_2,in_the_name_of_the_king_2
2014-03-04,wicked_blood,wicked_blood,wicked_blood,wicked_blood
2015-06-05,stranded,stranded,stranded,stranded
2014-01-06,lords_of_london,lords_of_london,lords_of_london,lords_of_london
1977-12-25,high_anxiety,high_anxiety,high_anxiety,high_anxiety
2011-09-28,margin_call,margin_call,margin_call,margin_call
2011-06-09,august,august,august,august
2008-09-26,choke,choke,choke,choke
2014-10-10,whiplash,https://www.rottentomatoes.com/m/whiplash,whiplash_2014,whiplash_2014
1999-06-04,human_traffic,human_traffic,human_traffic,human_traffic
2015-03-13,to_write_love_on_her_arms,to_write_love_on_her_arms,to_write_love_on_her_arms,to_write_love_on_her_arms
2006-11-07,the_dead_girl,https://www.rottentomatoes.com/m/the_dead_girl,dead_girl,dead_girl
1983-11-18,a_christmas_story,https://www.rottentomatoes.com/m/a_christmas_story,1004151-christmas_story,1004151-christmas_story
2006-09-09,bella,bella,bella,bella
1982-08-20,class_of_1984,class_of_1984,class_of_1984,class_of_1984
2014-11-08,the_opposite_sex,the_opposite_sex,the_opposite_sex,the_opposite_sex
1999-10-29,dreaming_of_joseph_lees,dreaming_of_joseph_lees,dreaming_of_joseph_lees,dreaming_of_joseph_lees
1968-06-12,rosemarys_baby,rosemarys_baby,rosemarys_baby,rosemarys_baby
1962-04-22,the_man_who_shot_liberty_valance,https://www.rottentomatoes.com/m/the_man_who_shot_liberty_valance,man_who_shot_liberty_valance,man_who_shot_liberty_valance
2009-07-29,adam,adam,adam,adam
2010-09-11,beginners,beginners,beginners,beginners
2005-10-14,feast,feast,feast,feast
1978-07-27,animal_house,animal_house,animal_house,animal_house
1964-09-17,goldfinger,goldfinger,goldfinger,goldfinger
2012-09-19,antiviral,antiviral,antiviral,antiviral
1946-12-20,its_a_wonderful_life,its_a_wonderful_life,its_a_wonderful_life,its_a_wonderful_life
1996-02-23,trainspotting,trainspotting,trainspotting,trainspotting
2000-08-18,the_original_kings_of_comedy,https://www.rottentomatoes.com/m/the_original_kings_of_comedy,original_kings_of_comedy,original_kings_of_comedy
2010-10-20,paranormal_activity_2,paranormal_activity_2,paranormal_activity_2,paranormal_activity_2
1998-09-15,waking_ned,https://www.rottentomatoes.com/m/waking_ned,waking_ned_devine,waking_ned_devine
2002-10-09,bowling_for_columbine,bowling_for_columbine,bowling_for_columbine,bowling_for_columbine
1985-10-31,a_nightmare_on_elm_street_part_2_freddys_revenge,https://www.rottentomatoes.com/m/a_nightmare_on_elm_street_part_2_freddys_revenge,a_nightmare_on_elm_street_2_freddys_revenge,a_nightmare_on_elm_street_2_freddys_revenge
1985-12-13,a_room_with_a_view,a_room_with_a_view,a_room_with_a_view,a_room_with_a_view
2013-05-31,the_purge,the_purge,the_purge,the_purge
2012-03-29,sinister,sinister,sinister,sinister
2002-08-01,martin_lawrence_live_runteldat,martin_lawrence_live_runteldat,martin_lawrence_live_runteldat,martin_lawrence_live_runteldat
1958-02-17,cat_on_a_hot_tin_roof,https://www.rottentomatoes.com/m/cat_on_a_hot_tin_roof,cat_on_a_hot_tin_roof_1958,cat_on_a_hot_tin_roof_1958
1970-05-01,beneath_the_planet_of_the_apes,beneath_the_planet_of_the_apes,beneath_the_planet_of_the_apes,beneath_the_planet_of_the_apes
1997-08-01,air_bud,air_bud,air_bud,air_bud
1986-08-01,friday_the_13th_part_vi_jason_lives,https://www.rottentomatoes.com/m/friday_the_13th_part_vi_jason_lives,friday_the_13th_part_6_jason_lives,friday_the_13th_part_6_jason_lives
1957-10-02,the_bridge_on_the_river_kwai,https://www.rottentomatoes.com/m/the_bridge_on_the_river_kwai,bridge_on_river_kwai,https://www.rottentomatoes.com/m/bridge_on_river_kwai
1990-04-27,spaced_invaders,spaced_invaders,spaced_invaders,spaced_invaders
1976-04-09,family_plot,family_plot,family_plot,family_plot
1960-06-15,the_apartment,the_apartment,the_apartment,the_apartment
1993-08-13,jason_goes_to_hell_the_final_friday,jason_goes_to_hell_the_final_friday,jason_goes_to_hell_the_final_friday,jason_goes_to_hell_the_final_friday
1966-07-13,torn_curtain,torn_curtain,torn_curtain,torn_curtain
2005-09-12,dave_chappelles_block_party,https://www.rottentomatoes.com/m/dave_chappelles_block_party,da_block_party,da_block_party
2015-04-16,slow_west,slow_west,slow_west,slow_west
1985-10-25,krush_groove,krush_groove,krush_groove,krush_groove
2009-02-06,next_day_air,next_day_air,next_day_air,next_day_air
1960-06-19,elmer_gantry,elmer_gantry,elmer_gantry,elmer_gantry
1961-12-01,judgment_at_nuremberg,judgment_at_nuremberg,judgment_at_nuremberg,judgment_at_nuremberg
1999-05-12,trippin,trippin,trippin,trippin
1948-08-26,red_river,red_river,red_river,red_river
2006-01-01,phat_girlz,phat_girlz,phat_girlz,phat_girlz
2013-04-05,before_midnight,https://www.rottentomatoes.com/m/before_midnight,before_midnight_2013,before_midnight_2013
1987-11-20,teen_wolf_too,teen_wolf_too,teen_wolf_too,teen_wolf_too
1988-07-08,phantasm_ii,phantasm_ii,phantasm_ii,phantasm_ii
2004-09-30,woman_thou_art_loosed,woman_thou_art_loosed,woman_thou_art_loosed,woman_thou_art_loosed
2002-01-01,real_women_have_curves,real_women_have_curves,real_women_have_curves,real_women_have_curves
2005-09-08,water,water,water,water
1999-05-14,east_is_east,east_is_east,east_is_east,east_is_east
2000-09-01,whipped,whipped,whipped,whipped
1996-09-11,kama_sutra___a_tale_of_love,https://www.rottentomatoes.com/m/kama_sutra___a_tale_of_love,kama_sutra_a_tale_of_love,kama_sutra_a_tale_of_love
2010-01-22,please_give,please_give,please_give,please_give
1971-06-29,willy_wonka__the_chocolate_factory,https://www.rottentomatoes.com/m/willy_wonka__the_chocolate_factory,willy_wonka_and_the_chocolate_factory,willy_wonka_and_the_chocolate_factory
1993-05-01,warlock_the_armageddon,warlock_the_armageddon,warlock_the_armageddon,warlock_the_armageddon
1997-04-18,8_heads_in_a_duffel_bag,8_heads_in_a_duffel_bag,8_heads_in_a_duffel_bag,8_heads_in_a_duffel_bag
1978-09-13,days_of_heaven,days_of_heaven,days_of_heaven,days_of_heaven
2001-09-02,thirteen_conversations_about_one_thing,thirteen_conversations_about_one_thing,thirteen_conversations_about_one_thing,thirteen_conversations_about_one_thing
1999-01-30,jawbreaker,jawbreaker,jawbreaker,jawbreaker
1996-08-09,basquiat,basquiat,basquiat,basquiat
2013-05-17,frances_ha,frances_ha,frances_ha,frances_ha
1998-10-16,happiness,https://www.rottentomatoes.com/m/happiness,1084175-happiness,1084175-happiness
2003-04-04,dysfunktional_family,dysfunktional_family,dysfunktional_family,dysfunktional_family
2014-09-19,tusk,https://www.rottentomatoes.com/m/tusk,tusk_2014,tusk_2014
2010-04-09,letters_to_god,letters_to_god,letters_to_god,letters_to_god
2011-05-06,hobo_with_a_shotgun,hobo_with_a_shotgun,hobo_with_a_shotgun,hobo_with_a_shotgun
1996-08-23,freeway,https://www.rottentomatoes.com/m/freeway,1072957-freeway,1072957-freeway
2006-10-06,loves_abiding_joy,loves_abiding_joy,loves_abiding_joy,loves_abiding_joy
2009-05-14,fish_tank,fish_tank,fish_tank,fish_tank
2012-04-06,damsels_in_distress,damsels_in_distress,damsels_in_distress,damsels_in_distress
2012-08-06,bachelorette,bachelorette,bachelorette,bachelorette
2004-04-25,brave_new_girl,brave_new_girl,brave_new_girl,brave_new_girl
2012-03-02,tim_and_erics_billion_dollar_movie,tim_and_erics_billion_dollar_movie,tim_and_erics_billion_dollar_movie,tim_and_erics_billion_dollar_movie
2014-01-01,fort_mccoy,fort_mccoy,fort_mccoy,fort_mccoy
2010-10-01,chain_letter,https://www.rottentomatoes.com/m/chain_letter,chain_letter_2010,chain_letter_2010
1999-10-21,just_looking,just_looking,just_looking,just_looking
2011-03-13,the_divide,https://www.rottentomatoes.com/m/the_divide,the_divide_2012,the_divide_2012
2009-04-24,the_eclipse,https://www.rottentomatoes.com/m/the_eclipse,1212640-eclipse,1212640-eclipse
2015-02-12,demonic,demonic,demonic,demonic
2005-03-04,my_big_fat_independent_movie,my_big_fat_independent_movie,my_big_fat_independent_movie,my_big_fat_independent_movie
2010-06-15,the_deported,the_deported,the_deported,the_deported
2009-09-14,tanner_hall,tanner_hall,tanner_hall,tanner_hall
2013-04-12,open_road,open_road,open_road,open_road
2014-06-27,they_came_together,they_came_together,they_came_together,they_came_together
2013-01-14,30_nights_of_paranormal_activity_with_the_devil_inside_the_girl_with_the_dragon_tattoo,30_nights_of_paranormal_activity_with_the_devil_inside_the_girl_with_the_dragon_tattoo,30_nights_of_paranormal_activity_with_the_devil_inside_the_girl_with_the_dragon_tattoo,30_nights_of_paranormal_activity_with_the_devil_inside_the_girl_with_the_dragon_tattoo
2011-09-13,never_back_down_2_the_beatdown,never_back_down_2_the_beatdown,never_back_down_2_the_beatdown,never_back_down_2_the_beatdown
1967-08-30,point_blank,point_blank,point_blank,point_blank
2009-01-15,four_single_fathers,https://www.rottentomatoes.com/m/four_single_fathers,None,None
2013-03-11,enter_the_dangerous_mind,enter_the_dangerous_mind,enter_the_dangerous_mind,enter_the_dangerous_mind
2014-04-04,something_wicked,something_wicked,something_wicked,something_wicked
2015-08-07,awol_72,awol_72,awol_72,awol_72
1988-04-01,iguana,iguana,iguana,iguana
2009-10-10,chicago_overcoat,chicago_overcoat,chicago_overcoat,chicago_overcoat
2010-03-13,barry_munday,barry_munday,barry_munday,barry_munday
1961-12-18,pocketful_of_miracles,pocketful_of_miracles,pocketful_of_miracles,pocketful_of_miracles
2015-12-11,close_range,close_range,close_range,close_range
2005-08-05,boynton_beach_club,boynton_beach_club,boynton_beach_club,boynton_beach_club
2015-08-14,amnesiac,amnesiac,amnesiac,amnesiac
2010-10-01,freakonomics,freakonomics,freakonomics,freakonomics
2011-08-19,griff_the_invisible,griff_the_invisible,griff_the_invisible,griff_the_invisible
2015-10-16,unnatural,unnatural,unnatural,unnatural
2005-07-22,hustle__flow,https://www.rottentomatoes.com/m/hustle__flow,hustle_and_flow,hustle_and_flow
1959-03-18,some_like_it_hot,some_like_it_hot,some_like_it_hot,some_like_it_hot
1988-05-13,friday_the_13th_part_vii_the_new_blood,https://www.rottentomatoes.com/m/friday_the_13th_part_vii_the_new_blood,friday_the_13th_part_7_the_new_blood,friday_the_13th_part_7_the_new_blood
1939-08-15,the_wizard_of_oz,https://www.rottentomatoes.com/m/the_wizard_of_oz,the_wizard_of_oz_1939,the_wizard_of_oz_1939
1974-12-15,young_frankenstein,young_frankenstein,young_frankenstein,young_frankenstein
2007-09-08,diary_of_the_dead,diary_of_the_dead,diary_of_the_dead,diary_of_the_dead
2006-01-01,lage_raho_munna_bhai,lage_raho_munna_bhai,lage_raho_munna_bhai,lage_raho_munna_bhai
1997-06-13,ulees_gold,ulees_gold,ulees_gold,ulees_gold
1979-10-17,the_black_stallion,https://www.rottentomatoes.com/m/the_black_stallion,black_stallion,black_stallion
2015-06-26,sardaarji,https://www.rottentomatoes.com/m/sardaarji,sardarji,sardarji
2008-09-26,journey_to_saturn,https://www.rottentomatoes.com/m/journey_to_saturn,None,None
1963-06-12,donovans_reef,donovans_reef,donovans_reef,donovans_reef
1944-03-01,a_guy_named_joe,https://www.rottentomatoes.com/m/a_guy_named_joe,guy_named_joe,guy_named_joe
1974-02-07,blazing_saddles,blazing_saddles,blazing_saddles,blazing_saddles
1984-04-13,friday_the_13th_the_final_chapter,friday_the_13th_the_final_chapter,friday_the_13th_the_final_chapter,friday_the_13th_the_final_chapter
1987-09-18,maurice,maurice,maurice,maurice
2006-09-15,beer_league,beer_league,beer_league,beer_league
2004-07-09,riding_giants,riding_giants,riding_giants,riding_giants
2007-12-07,timber_falls,timber_falls,timber_falls,timber_falls
1952-04-10,singin_in_the_rain,singin_in_the_rain,singin_in_the_rain,singin_in_the_rain
2010-04-16,fat_sick__nearly_dead,https://www.rottentomatoes.com/m/fat_sick__nearly_dead,fat_sick_and_nearly_dead_2011,fat_sick_and_nearly_dead_2011
2013-01-11,a_haunted_house,a_haunted_house,a_haunted_house,a_haunted_house
2012-07-13,2016_obamas_america,2016_obamas_america,2016_obamas_america,2016_obamas_america
1996-10-04,that_thing_you_do,that_thing_you_do,that_thing_you_do,that_thing_you_do
1982-10-22,halloween_iii_season_of_the_witch,halloween_iii_season_of_the_witch,halloween_iii_season_of_the_witch,halloween_iii_season_of_the_witch
1971-05-20,escape_from_the_planet_of_the_apes,escape_from_the_planet_of_the_apes,escape_from_the_planet_of_the_apes,escape_from_the_planet_of_the_apes
1963-05-29,hud,https://www.rottentomatoes.com/m/hud,1010174-hud,1010174-hud
2013-07-03,kevin_hart_let_me_explain,kevin_hart_let_me_explain,kevin_hart_let_me_explain,kevin_hart_let_me_explain
1991-10-17,my_own_private_idaho,my_own_private_idaho,my_own_private_idaho,my_own_private_idaho
2004-07-28,garden_state,garden_state,garden_state,garden_state
1995-01-27,before_sunrise,before_sunrise,before_sunrise,before_sunrise
1999-09-05,jesus_son,jesus_son,jesus_son,jesus_son
2004-09-12,saving_face,saving_face,saving_face,saving_face
2007-11-16,brick_lane,brick_lane,brick_lane,brick_lane
2012-08-16,robot__frank,https://www.rottentomatoes.com/m/robot__frank,robot_and_frank,robot_and_frank
2003-03-07,my_life_without_me,my_life_without_me,my_life_without_me,my_life_without_me
2013-08-02,the_spectacular_now,the_spectacular_now,the_spectacular_now,the_spectacular_now
2008-10-01,religulous,religulous,religulous,religulous
2008-11-14,fuel,fuel,fuel,fuel
2006-04-24,valley_of_the_hearts_delight,https://www.rottentomatoes.com/m/valley_of_the_hearts_delight,10009179-valley_of_the_hearts_delight,10009179-valley_of_the_hearts_delight
2007-08-24,eye_of_the_dolphin,eye_of_the_dolphin,eye_of_the_dolphin,eye_of_the_dolphin
2010-01-01,8_the_mormon_proposition,8_the_mormon_proposition,8_the_mormon_proposition,8_the_mormon_proposition
2008-10-29,the_other_end_of_the_line,https://www.rottentomatoes.com/m/the_other_end_of_the_line,other_end_of_line,https://www.rottentomatoes.com/m/other_end_of_line
2008-12-10,sleep_dealer,sleep_dealer,sleep_dealer,sleep_dealer
2010-09-09,super,super,super,super
2010-12-01,christmas_mail,christmas_mail,christmas_mail,christmas_mail
2016-09-02,antibirth,antibirth,antibirth,antibirth
1996-10-16,get_on_the_bus,get_on_the_bus,get_on_the_bus,get_on_the_bus
2006-12-01,thr3e,thr3e,thr3e,thr3e
2006-09-01,idiocracy,idiocracy,idiocracy,idiocracy
2015-08-29,the_rise_of_the_krays,the_rise_of_the_krays,the_rise_of_the_krays,the_rise_of_the_krays
2006-09-12,this_is_england,this_is_england,this_is_england,this_is_england
2012-12-14,ufo,ufo,ufo,ufo
1944-07-01,bathing_beauty,bathing_beauty,bathing_beauty,bathing_beauty
2011-05-13,go_for_it,go_for_it,go_for_it,go_for_it
1998-05-01,dancer_texas_pop_81,https://www.rottentomatoes.com/m/dancer_texas_pop_81,dancer_texas,dancer_texas
1951-07-13,show_boat,show_boat,show_boat,show_boat
2011-08-26,redemption_road,https://www.rottentomatoes.com/m/redemption_road,redemption_road_2011,redemption_road_2011
2014-08-05,the_calling,the_calling,the_calling,the_calling
1987-07-09,the_brave_little_toaster,https://www.rottentomatoes.com/m/the_brave_little_toaster,brave_little_toaster,brave_little_toaster
1940-11-13,fantasia,fantasia,fantasia,fantasia
2014-06-15,8_days,8_days,8_days,8_days
1982-08-13,friday_the_13th_part_iii,https://www.rottentomatoes.com/m/friday_the_13th_part_iii,friday_the_13th_part_3,friday_the_13th_part_3
1985-03-22,friday_the_13th_a_new_beginning,friday_the_13th_a_new_beginning,friday_the_13th_a_new_beginning,friday_the_13th_a_new_beginning
2007-02-09,the_last_sin_eater,the_last_sin_eater,the_last_sin_eater,the_last_sin_eater
2015-03-20,do_you_believe,do_you_believe,do_you_believe,do_you_believe
2008-06-13,impact_point,impact_point,impact_point,impact_point
1945-06-01,the_valley_of_decision,https://www.rottentomatoes.com/m/the_valley_of_decision,valley_of_decision,valley_of_decision
2015-10-22,eden,eden,eden,eden
2005-04-22,chicken_tikka_masala,chicken_tikka_masala,chicken_tikka_masala,chicken_tikka_masala
2014-11-14,theres_always_woodstock,theres_always_woodstock,theres_always_woodstock,theres_always_woodstock
2007-10-09,jack_brooks_monster_slayer,jack_brooks_monster_slayer,jack_brooks_monster_slayer,jack_brooks_monster_slayer
1946-12-25,the_best_years_of_our_lives,https://www.rottentomatoes.com/m/the_best_years_of_our_lives,best_years_of_our_lives,best_years_of_our_lives
2001-06-15,bully,bully,bully,bully
2001-03-16,elling,elling,elling,elling
2015-10-16,mi_america,mi_america,mi_america,mi_america
2010-10-03,lies_in_plain_sight,lies_in_plain_sight,lies_in_plain_sight,lies_in_plain_sight
2015-01-01,sharkskin,sharkskin,sharkskin,sharkskin
2015-07-09,containment,containment,containment,containment
1963-10-11,from_russia_with_love,from_russia_with_love,from_russia_with_love,from_russia_with_love
1989-02-24,the_toxic_avenger_part_ii,https://www.rottentomatoes.com/m/the_toxic_avenger_part_ii,the_toxic_avenger_part_ii_1989,the_toxic_avenger_part_ii_1989
1973-12-17,sleeper,sleeper,sleeper,sleeper
2015-02-04,it_follows,it_follows,it_follows,it_follows
1972-08-06,everything_you_always_wanted_to_know_about_sex_but_were_afraid_to_ask,everything_you_always_wanted_to_know_about_sex_but_were_afraid_to_ask,everything_you_always_wanted_to_know_about_sex_but_were_afraid_to_ask,everything_you_always_wanted_to_know_about_sex_but_were_afraid_to_ask
1962-12-25,to_kill_a_mockingbird,to_kill_a_mockingbird,to_kill_a_mockingbird,to_kill_a_mockingbird
1981-12-24,mad_max_2_the_road_warrior,mad_max_2_the_road_warrior,mad_max_2_the_road_warrior,mad_max_2_the_road_warrior
1999-09-02,boys_dont_cry,boys_dont_cry,boys_dont_cry,boys_dont_cry
2011-01-21,silent_house,https://www.rottentomatoes.com/m/silent_house,silent_house_2012,silent_house_2012
2011-09-30,courageous,courageous,courageous,courageous
1961-09-25,the_hustler,https://www.rottentomatoes.com/m/the_hustler,hustler,hustler
1940-08-30,boom_town,boom_town,boom_town,boom_town
1998-01-16,smoke_signals,smoke_signals,smoke_signals,smoke_signals
2003-08-15,american_splendor,american_splendor,american_splendor,american_splendor
2004-02-10,before_sunset,before_sunset,before_sunset,before_sunset
2003-08-20,thirteen,thirteen,thirteen,thirteen
1947-11-11,gentlemans_agreement,gentlemans_agreement,gentlemans_agreement,gentlemans_agreement
2010-06-11,winters_bone,https://www.rottentomatoes.com/m/winters_bone,10012136-winters_bone,10012136-winters_bone
2003-09-05,touching_the_void,touching_the_void,touching_the_void,touching_the_void
1938-05-24,alexanders_ragtime_band,alexanders_ragtime_band,alexanders_ragtime_band,alexanders_ragtime_band
2005-06-17,me_and_you_and_everyone_we_know,me_and_you_and_everyone_we_know,me_and_you_and_everyone_we_know,me_and_you_and_everyone_we_know
2010-10-08,inside_job,inside_job,inside_job,inside_job
2015-08-26,we_are_your_friends,we_are_your_friends,we_are_your_friends,we_are_your_friends
1999-09-13,ghost_dog_the_way_of_the_samurai,ghost_dog_the_way_of_the_samurai,ghost_dog_the_way_of_the_samurai,ghost_dog_the_way_of_the_samurai
2005-09-11,harsh_times,harsh_times,harsh_times,harsh_times
2015-09-17,captive,captive,captive,captive
2002-08-02,full_frontal,full_frontal,full_frontal,full_frontal
1986-12-31,witchboard,witchboard,witchboard,witchboard
2006-05-20,shortbus,shortbus,shortbus,shortbus
2003-09-12,the_book_of_mormon_movie_volume_1_the_journey,https://www.rottentomatoes.com/m/the_book_of_mormon_movie_volume_1_the_journey,book_of_mormon_movie_volume_1_journey,https://www.rottentomatoes.com/m/book_of_mormon_movie_volume_1_journey
2007-07-27,no_end_in_sight,no_end_in_sight,no_end_in_sight,no_end_in_sight
2015-08-07,the_diary_of_a_teenage_girl,the_diary_of_a_teenage_girl,the_diary_of_a_teenage_girl,the_diary_of_a_teenage_girl
